Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax_,Gov_Subsidies_,Education_Campaign_,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Gov_Tax,Gov_Subsidies,Education_Campaign
Mexico,1981,MEX,North America,Central America,108467904.4,17670.95762,65.53860506,7108835.146,74.98852809,38.6127795,29.53594004,-43.13724763,202.5731294,179.5757779,5.132019181,27.52858831,1159655.117,9741623.406,4.458361043,0,0,1,49.90029465,1,54.61695248,0,0,1
Australia,1962,AUS,Oceania,Australia & New Zealand,170027526.1,38266.92169,12.6048913,2143178.485,84.52877917,19.78857452,35.79390306,-40.11125675,246.6035154,34.53740216,14.61361741,22.05124032,8365657.751,3840696.012,1.735098759,0,0,1,51.19609975,2,55.09566779,0,0,1
Russia,1978,RUS,Europe,Eastern Europe,88209171.28,13296.70752,17.09671087,1508086.697,55.63140225,30.26556039,5.397068952,8.70596841,208.4423873,46.84498778,4.022546566,19.21839076,6510638.146,2714730.823,4.486440431,0,0,,16.4962553,2,86.43569862,0,0,0
Mexico,2014,MEX,North America,Central America,299316032.1,35883.85461,40.6378309,12163554.3,64.18967028,7.597972467,5.551867954,22.6604893,134.2461764,111.3476567,8.991934932,33.82097184,2180872.95,5897661.194,0.780013068,0,0,,52.11167656,3,77.76136302,0,0,0
China,1993,CHN,Asia,East Asia,136243954.2,2060.70608,13.41908034,1828268.566,82.95614915,7.258587282,46.14122698,-36.35596341,199.5195278,36.76828012,12.44111336,33.79326432,2095626.393,9026619.643,3.43284903,0,1,0,82.4510801,2,62.44454575,0,1,0
Germany,2000,DEU,Europe,Western Europe,16464944.78,15128.13447,11.02691222,181557.5008,59.23585134,38.21526907,58.96531904,-56.41643945,299.1106633,30.21373949,13.23504949,34.45226683,535778.1958,8838465.664,3.419360388,0,1,0,10.96450826,2,43.28418002,0,1,0
China,2000,CHN,Asia,East Asia,53648942.21,5098.068136,48.31194393,2591884.688,72.24457247,13.86566059,29.47461632,-15.58484937,190.8434472,132.3747264,15.60200391,38.49359093,5060216.133,9251783.629,0.994872145,0,1,1,53.52772728,2,73.25197515,0,1,1
Brazil,1966,BRA,South America,South America,160211779.6,22835.41586,52.10624852,8348034.805,67.52062204,36.93382445,51.68271401,-56.1371605,163.1593795,142.771121,10.42776364,16.57944643,1196033.372,941963.7081,3.099003532,0,0,0,22.0034294,3,73.28685404,0,0,0
Indonesia,2016,IDN,Asia,Southeast Asia,165466803.7,22037.84569,59.82103204,9898394.966,76.5958846,8.066816331,52.1382637,-36.80096463,166.5305063,163.9096278,7.430873191,29.72842923,3850853.013,2266226.534,1.099202712,0,0,1,65.03171826,1,51.39750917,0,0,1
Russia,1975,RUS,Europe,Eastern Europe,295259135.9,18270.90452,64.5235341,19051162.92,76.72021384,27.32087267,22.17355637,-26.21464289,146.0194261,176.7944834,11.78171657,16.82834855,2000231.135,733792.2631,4.817558148,0,0,0,16.77026314,4,96.58264029,0,0,0
Brazil,2018,BRA,South America,South America,180389959.1,49067.80452,33.7624639,6090409.483,73.13925054,24.30543227,19.73112925,-17.17581207,209.4721006,92.50915109,10.49641578,36.24367867,7288851.909,930033.3211,2.615937751,0,0,1,82.30812659,1,91.33007133,0,0,1
Japan,1997,JPN,Asia,East Asia,200321568.8,12582.48208,68.69183198,13760455.55,87.87121531,38.81624679,43.77606686,-70.46352896,254.984205,188.2156196,11.25296047,23.50777405,52402.75955,1881013.586,4.14097555,0,0,0,20.61158902,5,91.86141204,0,0,0
Brazil,1968,BRA,South America,South America,64903108.21,39657.03074,7.462654526,484349.4742,57.01305106,19.140455,54.63149952,-30.78500558,219.0338666,20.4476734,6.801169023,18.01801199,3785067.563,1202779.882,2.718198267,0,0,0,60.05411049,2,43.6155054,0,0,0
USA,2017,USA,North America,Northern America,32952599.61,22648.63349,61.55829543,2028505.862,83.40347884,6.694232948,51.21620307,-41.31391486,75.36405141,168.6697295,14.83581215,5.266255401,447340.9887,3319179.573,1.347789371,0,0,1,89.9905723,3,61.70832955,0,0,1
France,1972,FRA,Europe,Western Europe,181000992.4,17073.1187,25.89593077,4687189.17,69.57671935,21.59275242,19.15742013,-10.32689191,116.3306926,70.95485032,9.809569997,28.61073753,495741.2706,4085804.517,1.024974718,0,0,1,79.83618999,4,85.46244686,0,0,1
Brazil,1993,BRA,South America,South America,259599113,10571.60183,64.91144264,16850952.93,76.47248518,33.8464919,21.3019906,-31.62096768,181.3616205,177.8573528,11.3497757,20.92595686,956902.8999,3391236.591,2.04935663,,1,0,85.65925824,2,48.58282637,0,1,0
France,2005,FRA,Europe,Western Europe,176624512.6,31853.4928,19.46928516,3438753.001,60.94987518,6.836288751,44.17416394,-11.96032787,298.0151296,53.34584133,8.073366977,8.346429097,2745462.234,4083432.163,4.725562395,0,0,1,55.01591188,1,35.5094693,0,0,1
Australia,1996,AUS,Oceania,Australia & New Zealand,133392182.2,17017.06738,53.16458754,7091740.35,53.78452412,6.266819867,19.04451141,20.9041446,29.89150526,145.6709699,6.244613589,18.34876833,7832081.95,8678631.409,0.677730096,0,0,0,15.97124263,5,72.99067507,0,0,0
Australia,2002,AUS,Oceania,Australia & New Zealand,173883785.8,40739.4786,32.65469044,5678121.197,81.1082416,33.76129464,51.11841028,-65.98794652,64.6894122,89.47385181,5.668714911,22.96063246,5451492.081,8277854.281,2.018268671,0,0,0,47.60891743,3,51.31588052,0,0,0
Brazil,2006,BRA,South America,South America,141162702,48439.01001,29.7952146,4205972.999,60.07002142,33.83913115,30.55637053,-24.4655231,234.6677673,81.63888801,10.89403147,16.60527928,1395675.162,9626423.669,2.814299319,0,1,1,47.38156431,4,48.8324859,0,1,1
Mexico,1965,MEX,North America,Central America,43422591.23,11743.01246,8.862264334,384822.4815,65.61172189,11.99926315,17.55958111,4.829433851,65.76712525,24.28260427,2.372706593,31.94809594,3904085.306,7875364.145,2.808012884,0,0,0,40.56457491,3,58.07278168,0,0,0
China,2019,CHN,Asia,East Asia,222614143.2,6869.184099,50.88426224,11327556.44,51.90098207,28.01166673,17.1816938,2.905657398,205.0419475,139.4228785,15.29818215,30.75055742,9120552.402,8419141.207,1.487252958,0,0,0,77.48633083,3,68.25476402,0,0,0
Germany,1997,DEU,Europe,Western Europe,160378410.9,16118.13116,16.39792942,2629873.862,76.00815655,7.24951975,47.03585569,-30.29353199,298.3595485,44.93032661,8.045894585,9.07283524,4209041.462,6938767.455,2.30091485,0,0,0,82.02831835,5,93.25861856,0,0,0
Japan,2007,JPN,Asia,East Asia,120397539.9,23622.03247,35.09455593,4225298.2,77.49794579,31.7963678,7.479815648,-16.77412924,195.833639,96.15908325,13.98372105,22.97964626,9482434.766,1743245.718,0.770065497,1,0,,77.16997699,1,53.46045084,1,0,0
Mexico,2018,MEX,North America,Central America,168331912.1,15397.85739,14.18502742,2387792.789,86.06637728,15.68188372,55.91564557,-57.66390657,148.9350427,38.86697513,7.938316632,21.08710937,9192022.849,9365601.486,4.017443454,0,0,1,30.2879154,2,74.70436859,0,0,1
Russia,2011,RUS,Europe,Eastern Europe,73126859.38,48538.1069,44.29105818,3238865.983,85.64082477,13.06791864,24.80643428,-23.5151777,251.4663066,121.3574994,4.54059096,31.35367883,3971453.509,2091973.348,4.694672482,0,0,0,25.87554274,2,37.20387921,0,0,0
USA,2020,USA,North America,Northern America,128959356.9,39070.48116,20.01898026,2581634.82,78.20542867,28.71752808,50.6351854,-57.55814214,233.8157699,54.8520059,3.836846295,22.02328838,6485564.38,6775515.833,2.813270534,0,0,0,13.64905546,5,99.13560657,0,0,0
USA,1963,USA,North America,Northern America,187111115.1,48323.96629,43.6357745,8164738.426,62.88516229,36.90455132,47.53828984,-47.32800346,216.1495677,119.5620221,3.023120358,16.12092708,7877178.684,2297302.112,3.892658476,0,1,0,59.77199722,3,76.5837777,0,1,0
China,1964,CHN,Asia,East Asia,68631878.53,18975.37789,66.53002572,4566080.644,64.98504949,6.452673261,46.75517371,-18.19289646,43.9861294,182.2922705,7.297008472,21.41912918,1801420.241,896765.5267,3.247346317,0,0,0,60.33764029,5,81.56123635,0,0,0
France,1965,FRA,Europe,Western Europe,224949530.3,15581.40562,64.85970252,14590159.62,65.26806945,10.03078288,40.46720444,-15.76605676,193.2124023,177.7155849,9.111150399,21.63819908,5302509.771,1961151.891,1.830583426,0,1,0,25.37629414,2,66.43152971,0,1,0
USA,2019,USA,North America,Northern America,156782262.6,20664.44512,18.03018334,2826812.94,55.18529001,13.95052242,29.96683468,0.897352889,13.84692271,49.40270236,2.724817409,11.36750362,1031442.792,2320937.075,4.066320964,0,0,1,62.24661523,1,31.28292797,0,0,1
Indonesia,1972,IDN,Asia,Southeast Asia,258650306.4,26380.25297,11.44706461,2960786.77,87.89147843,37.47289798,23.39450912,-48.75888552,26.38658804,31.36495704,8.163198163,17.51343481,5033187.29,3804960.116,2.56160041,0,0,0,10.12480645,5,93.1066787,0,0,0
India,2005,IND,Asia,South Asia,254323736.7,37206.98255,7.772971652,1976851.196,82.7265781,35.70057052,34.84674261,-53.27389122,21.20126553,21.29794233,3.865579985,19.48641066,1283198.714,692116.7735,4.685463636,1,0,0,32.60703736,1,66.59225196,1,0,0
Mexico,1983,MEX,North America,Central America,148860596.1,44114.54282,58.85280028,8760862.93,55.8107905,36.7510354,31.61829897,-24.18012487,41.58601841,161.2566728,10.37005118,6.935252824,7747229.134,5856967.485,3.226754098,0,1,1,46.69412724,1,38.85549985,0,1,1
Australia,1987,AUS,Oceania,Australia & New Zealand,59444217.58,23427.40383,21.20499285,1260514.209,87.85855181,18.24303126,21.06221698,-27.16380005,135.4239715,58.1016804,10.48773709,27.03570353,6158124.319,7988687.405,2.000369748,0,0,1,17.93723983,4,79.9419804,0,0,1
Mexico,1972,MEX,North America,Central America,221255894.2,14814.34722,23.45592868,5189762.475,83.72896461,13.10707528,29.59275947,-26.42879937,284.4039815,64.26924459,9.139654885,12.38650933,6474430.172,7644730.948,4.471353876,0,1,0,45.74696203,2,90.71624962,0,1,0
Russia,2001,RUS,Europe,Eastern Europe,126184762.6,16282.90543,19.70594309,2486589.75,86.75413193,11.70813678,21.90579813,-20.36806684,31.71576982,53.99428407,9.182000493,16.88209104,2457268.642,8373962.083,3.284613034,0,0,0,26.24650797,2,87.02191168,0,0,0
India,2008,IND,Asia,South Asia,178793617.6,34998.93879,59.60545709,10657075.3,61.42577628,35.86835835,39.47588013,-36.77001475,219.1818737,163.3189524,5.481915613,11.28512355,6086285.917,9794580.888,2.250942105,0,0,1,32.20762433,1,65.62166624,0,0,1
China,2015,CHN,Asia,East Asia,33072321.76,28594.12268,68.6286297,2269708.124,63.42279757,13.09278829,50.10177904,-26.61736489,157.1270285,188.0424454,11.35992785,31.0043517,7489426.529,9958189.941,3.708797483,0,0,1,48.2490052,1,43.06967252,0,0,1
Brazil,1977,BRA,South America,South America,189843612.9,24581.45948,54.08713231,10268096.61,68.79701738,23.57936664,47.21366621,-39.59005023,89.99494961,148.1987425,15.94216155,24.3520119,3104626.196,4104678.516,4.363295066,1,0,1,80.90405425,1,71.15578796,1,0,1
South Africa,2018,ZAF,Africa,Sub-Saharan Africa,112691596.2,10537.3169,58.53256093,6596127.721,58.96802666,16.61087491,20.4415454,3.979553027,101.9063295,160.3792169,16.03190183,11.94385531,9469838.015,5020950.56,0.603093901,1,0,0,56.27258414,2,99.57913351,1,0,0
Germany,2022,DEU,Europe,Western Europe,100922735.2,43835.05653,45.33252993,4575082.913,68.61690356,22.46274034,30.56516963,-21.64481353,16.62966135,124.211132,7.581522201,11.90353807,3763731.345,4981831.113,1.83684094,0,0,1,11.41345006,5,30.63903795,0,0,1
Australia,1966,AUS,Oceania,Australia & New Zealand,293994758.1,39160.51215,39.37036905,11574682.12,50.36806742,17.10184564,0.639377961,31.89070897,213.1200214,107.8748112,12.37536813,12.95429853,3589095.759,6420528.816,1.501032426,1,0,1,21.48093009,4,30.25790071,1,0,1
Australia,1963,AUS,Oceania,Australia & New Zealand,130296762.2,7461.610786,51.90257031,6762736.861,85.10146284,15.25320506,52.21668835,-52.57135626,39.11996199,142.2130427,8.934193349,38.55266068,3851638.604,2456906.256,1.943581067,0,0,0,15.06738153,3,75.39937253,0,0,0
India,1990,IND,Asia,South Asia,203733475.1,18685.7285,7.324587122,1492263.588,56.49176161,19.95630504,14.72374955,8.828183798,20.06187656,20.06936872,3.959346579,21.6040913,9030553.489,7725823.469,4.265367131,0,0,1,24.9012148,3,83.29988643,0,0,1
India,1983,IND,Asia,South Asia,188690533.1,27335.53864,8.991034164,1696523.03,70.03391316,16.65239379,26.46548965,-13.15179659,145.8108022,24.63543361,11.83172658,37.52817519,3071094.202,1266815.477,2.385493169,0,1,1,37.49312136,1,65.57070342,0,1,1
Australia,1981,AUS,Oceania,Australia & New Zealand,32186761.71,22989.76183,49.67277676,1598805.829,87.15305971,34.38919566,9.153026701,-30.69528207,148.4292088,136.1034083,7.615020807,39.70109938,6136366.442,9511987.571,2.026492422,0,0,1,24.00492261,4,77.64563194,0,0,1
China,1980,CHN,Asia,East Asia,224630333.6,20190.89402,26.7795477,6015498.733,82.8393017,25.32298136,40.68651435,-48.84879741,199.8713827,73.37596069,12.5080006,22.84792654,2639185.351,1247397.674,3.101159146,1,0,0,46.9342555,4,42.42414181,1,0,0
France,2007,FRA,Europe,Western Europe,97624601.83,36082.17893,36.77423317,3590069.871,81.04498312,11.16584596,32.7178594,-24.92868849,214.8669398,100.7613989,7.777704371,7.981001744,7758268.123,7426651.848,1.65048991,0,0,1,75.93469422,3,45.73304706,0,0,1
Mexico,2001,MEX,North America,Central America,239882925.2,3197.92346,55.82951664,13392547.76,74.21782557,13.25809949,21.88738536,-9.363310419,157.5486581,152.9728756,5.559268492,33.39066858,9884616.832,3971672.338,3.450917745,0,1,1,76.04340465,4,57.2480834,0,1,1
Mexico,1985,MEX,North America,Central America,182684594,23834.81179,42.51526405,7766883.751,67.45093944,6.874372418,32.11161865,-6.436930508,215.3301716,116.4918235,14.06711492,26.3663291,9738062.343,6338490.92,0.652895026,0,0,,37.17059611,5,40.35367579,0,0,0
Japan,1989,JPN,Asia,East Asia,95810355.5,13477.99367,57.34202185,5493959.499,67.84149484,15.48910217,10.12419525,6.545207735,82.5683416,157.1171399,3.993087885,7.574212847,1185052.779,3143101.512,2.074090355,,1,0,36.13360208,4,90.09606105,0,1,0
Russia,2012,RUS,Europe,Eastern Europe,107531595.1,4688.610069,32.24509074,3467366.043,53.47862412,28.43313553,46.53830593,-28.45006557,51.67352846,88.35154863,7.494070357,22.12741114,8113018.184,1196914.762,2.678545502,0,0,0,69.66028915,2,59.59633963,0,0,0
Germany,2011,DEU,Europe,Western Europe,219720703.5,23511.91432,23.68251794,5203539.504,52.59143821,11.40354295,15.95754885,20.04746999,280.1263621,64.89009916,11.28770176,28.18581447,6475568.715,9380567.024,2.876452423,0,1,,43.20582504,1,33.45914902,0,1,0
India,2021,IND,Asia,South Asia,165467735.2,8982.750208,20.26439908,3353104.221,83.73754076,8.472082491,36.90147419,-29.11109744,118.2460007,55.52445347,13.98880699,20.5170854,7564343.208,5100887.345,0.785265038,0,0,0,87.60928196,4,97.64431499,0,0,0
Germany,2010,DEU,Europe,Western Europe,200836961.2,13282.10195,13.55926182,2723200.939,66.3460835,16.23553851,53.96400226,-36.54562428,36.11736166,37.15237739,4.406238252,25.18802058,3817817.696,3005215.626,4.236068137,0,1,0,45.59631159,4,63.90671684,0,1,0
Brazil,1994,BRA,South America,South America,48337178,25596.93211,7.391773948,357297.4931,52.16064186,26.43827817,2.315136507,19.08594347,249.8628356,20.25346062,3.418724056,37.72668841,3476237.011,6244958.81,2.240042084,0,0,1,29.45446622,1,62.65088944,0,0,1
Russia,2021,RUS,Europe,Eastern Europe,236306025,48698.59451,8.454686019,1997893.246,76.52217097,21.5473016,23.25203658,-21.32150915,187.7982087,23.16583969,6.122248546,9.924226552,4339264.092,2579116.5,2.517858972,0,0,0,10.78562067,2,83.35233117,0,0,0
Russia,2010,RUS,Europe,Eastern Europe,96797004.36,34370.62284,22.61492376,2189056.874,77.33209602,16.62665915,8.095065581,-2.053820752,181.6653324,61.96489111,5.850615933,21.95266863,9969737.41,404514.9006,4.795164869,0,1,0,86.32902978,4,81.11166941,0,1,0
India,1982,IND,Asia,South Asia,186338518.9,14341.27901,23.09681863,4303826.975,59.09761433,35.90331153,54.51946262,-49.52038847,48.45770875,63.28528305,11.55638897,5.293965764,1626004.193,7936559.092,3.699476613,0,0,1,19.49950718,4,97.83879985,0,0,1
Japan,2015,JPN,Asia,East Asia,35289267.75,19429.0996,29.81599439,1052184.609,66.42878359,21.39951941,21.60464667,-9.432949675,229.6395833,81.69582462,5.775428574,20.28948456,9190830.682,9958651.823,3.66534123,,0,0,24.0141345,4,73.15766271,0,0,0
USA,2004,USA,North America,Northern America,97104652.11,20603.59104,43.45512913,4219695.196,72.93696274,20.92663347,12.8004556,-6.664051809,69.05018097,119.0670538,11.11114665,12.24574548,5382017.668,9564437.503,3.015383512,0,0,0,13.06695824,1,81.82091598,0,0,0
China,1999,CHN,Asia,East Asia,195011320.6,8105.062356,54.35446978,10599736.93,73.85127062,6.107986521,40.58859454,-20.54785168,22.20566347,148.9312472,11.77823785,12.94824043,6591907.408,8797493.682,4.794197679,0,0,0,47.1949969,1,91.39153774,0,0,0
Australia,2009,AUS,Oceania,Australia & New Zealand,82987633.55,8452.382349,17.85082552,1481397.767,70.4446197,27.37699911,32.59156725,-30.41318605,56.70696807,48.91126194,12.88316466,13.08714607,881504.5572,7474228.853,4.947578784,0,0,0,42.67088143,3,80.48658297,0,0,0
Brazil,1989,BRA,South America,South America,264213346.8,7845.538813,54.35113148,14360294.35,64.56785844,21.07707096,49.0162009,-34.6611303,213.1657747,148.9221003,11.09457763,31.57838787,8281360.918,1619476.127,2.084013149,0,0,1,75.26131151,1,58.4453585,0,0,1
Japan,1978,JPN,Asia,East Asia,198707291.4,26322.37482,14.03431931,2788721.576,52.75280243,10.07769986,45.18408952,-8.014591808,239.4392091,38.4540349,14.29557022,22.78159985,894883.7042,1557859.704,3.158153281,0,1,0,54.42866741,5,86.28223288,0,1,0
Australia,1991,AUS,Oceania,Australia & New Zealand,261213239.6,33872.21129,69.26508534,18092957.33,50.89134461,13.53087137,58.48019118,-22.90240716,81.51252217,189.7863338,12.59035324,18.31456199,6841387.465,1496770.504,0.57816869,1,0,0,56.58348001,2,60.84591968,1,0,0
China,2009,CHN,Asia,East Asia,119221820,29740.67389,23.5271959,2804955.114,68.38138952,12.08273061,5.431938432,14.10394143,101.3613865,64.46451677,5.69288603,5.027134571,6366340.025,4596124.56,3.975051368,0,0,0,73.21953048,1,99.98419791,0,0,0
China,2013,CHN,Asia,East Asia,11161557.64,48899.47568,59.42677596,663295.3855,58.11770668,9.273437732,4.816366101,27.79248949,57.19343568,162.8293661,15.58507677,34.24926811,9890293.236,4760034.628,4.439517805,0,0,1,56.63458418,4,50.18179686,0,0,1
Indonesia,2018,IDN,Asia,Southeast Asia,173265849,6730.791327,17.38027881,3011408.765,87.53955381,20.24394784,54.44164191,-62.22514357,141.2987463,47.62196395,4.869489233,5.003441289,8764249.532,5775905.793,3.026573487,0,0,0,55.23033004,5,33.81159529,0,0,0
USA,1978,USA,North America,Northern America,102418857.3,49330.48311,66.79178073,6840737.86,75.61668071,17.71504692,57.34393344,-50.67566107,73.81657974,183.0094792,5.954157365,33.27453633,3840927.659,2267199.088,1.268743685,0,0,0,84.28205117,1,41.05142181,0,0,0
France,1981,FRA,Europe,Western Europe,135008324.4,23600.35973,58.73074104,7929138.938,73.42032471,17.60430658,24.39806076,-15.42269204,295.3907641,160.9222304,13.00053071,30.45721886,9057196.226,397140.6347,2.353786135,,0,0,44.9639679,5,98.29914562,0,0,0
Russia,1963,RUS,Europe,Eastern Europe,204651954,11322.32299,28.36030194,5803991.206,66.26207409,13.80348588,27.35218978,-7.417749754,232.4185976,77.7072273,9.399367848,9.235870785,783976.431,1007623.496,3.355447804,0,1,0,60.75488747,1,67.22256269,0,1,0
France,2004,FRA,Europe,Western Europe,210498735.5,47192.40089,32.3956622,6819245.926,63.18101037,20.27492867,22.12189716,-5.577836203,183.1630749,88.76411442,4.825495165,26.71355054,2735522.073,694007.6378,4.420332009,0,1,0,40.74662414,3,57.12935448,0,1,0
Brazil,1971,BRA,South America,South America,9239368.045,23696.35885,5.249469579,48501.78148,57.19231864,24.16330515,46.6612125,-28.01683629,219.1848447,14.38354665,3.601861791,5.390678049,9305182.178,7928120.497,3.335500293,0,0,0,62.05395062,1,90.66568585,0,0,0
France,1974,FRA,Europe,Western Europe,231021499.2,17693.67428,21.34309588,4930714.007,52.4057234,26.40256201,46.24719713,-25.05548253,58.40375947,58.48008271,4.693040364,12.82595357,5309111.849,1346948.464,3.77001963,0,1,0,10.80449758,4,45.61967762,0,1,0
USA,2017,USA,North America,Northern America,148562155.6,11083.60014,23.80426964,3536413.609,75.37990569,12.69389848,13.22517969,-1.298983856,225.6446945,65.22369881,14.59156403,13.43512455,3036474.209,7504570.56,2.7840425,0,0,1,68.13460014,1,33.41695699,0,0,1
